base_last	incremental_last	all_last	base	incremental	all	exp_name	dataset	dataroot	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	pre_trained_url	encoder	num_mlp	shot	way	session	base_class	incft	test_batch_size	eval_freq	num_workers	seed	num_seeds	gpu	distributed	distributed_launcher	distributed_backend	pet_cls	rank	pet_tuning_start_epoch	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	num_classes	sessions	save_path	size_crops
0.0	42.53	17.01	[91.1, 5.05, 0.1, 0.08, 0.02, 0.0, 0.0, 0.0, 0.0]	[nan, 88.13, 70.77, 49.73, 48.5, 46.65, 45.62, 39.42, 42.53]	[91.1, 11.45, 10.2, 10.01, 12.14, 13.72, 15.21, 14.52, 17.01]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	26.28	10.51	[61.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 85.0, 51.97, 40.65, 35.82, 35.15, 31.82, 26.64, 26.28]	[61.68, 6.54, 7.42, 8.13, 8.95, 10.34, 10.61, 9.82, 10.51]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	2	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
17.11	9.52	14.07	[44.45, 23.44, 23.44, 22.98, 22.61, 22.33, 21.05, 20.84, 17.11]	[nan, 6.07, 3.03, 4.73, 4.47, 4.35, 6.39, 5.41, 9.52]	[44.45, 22.11, 20.52, 19.33, 18.07, 17.04, 16.16, 15.16, 14.07]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	-1	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
12.62	17.6	14.61	[45.74, 19.25, 19.23, 18.23, 18.23, 18.1, 17.98, 17.05, 12.62]	[nan, 39.8, 25.3, 19.07, 15.15, 12.48, 14.37, 15.03, 17.6]	[45.74, 20.83, 20.1, 18.4, 17.46, 16.45, 16.78, 16.31, 14.61]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
48.24	0.02	28.95	[48.24, 48.24, 48.24, 48.24, 48.24, 48.24, 48.24, 48.24, 48.24]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02]	[48.24, 44.53, 41.35, 38.59, 36.18, 34.05, 32.16, 30.47, 28.95]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
12.62	17.6	14.61	[49.51, 19.25, 19.23, 18.23, 18.23, 18.1, 17.98, 17.05, 12.62]	[nan, 39.8, 25.3, 19.07, 15.15, 12.48, 14.37, 15.03, 17.6]	[49.51, 20.83, 20.1, 18.4, 17.46, 16.45, 16.78, 16.31, 14.61]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
11.0	3.88	8.15	[43.31, 13.28, 13.28, 13.28, 13.28, 13.28, 13.28, 13.28, 11.0]	[nan, 2.0, 1.0, 0.69, 0.52, 0.41, 0.34, 0.31, 3.88]	[43.31, 12.42, 11.53, 10.76, 10.09, 9.5, 8.97, 8.5, 8.15]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
30.71	6.94	21.21	[64.97, 34.91, 34.91, 34.87, 34.87, 34.74, 34.74, 34.63, 30.71]	[nan, 9.73, 4.87, 4.35, 3.27, 3.41, 2.84, 2.45, 6.94]	[64.97, 32.97, 30.62, 28.76, 26.96, 25.53, 24.11, 22.78, 21.21]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
12.62	17.6	14.61	[48.87, 19.25, 19.23, 18.23, 18.23, 18.1, 17.98, 17.05, 12.62]	[nan, 39.8, 25.3, 19.07, 15.15, 12.48, 14.37, 15.03, 17.6]	[48.87, 20.83, 20.1, 18.4, 17.46, 16.45, 16.78, 16.31, 14.61]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	42.33	16.93	[87.06, 5.75, 0.97, 0.83, 0.01, 0.0, 0.0, 0.0, 0.0]	[nan, 88.27, 72.6, 44.91, 43.0, 43.73, 43.45, 40.34, 42.33]	[87.06, 12.1, 11.2, 9.64, 10.75, 12.86, 14.48, 14.86, 16.93]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
87.56	5.6	54.77	[91.28, 88.27, 88.27, 88.12, 88.12, 87.84, 87.84, 87.84, 87.56]	[nan, 5.07, 2.83, 5.07, 4.6, 5.95, 4.97, 4.69, 5.6]	[91.28, 81.87, 76.06, 71.51, 67.24, 63.76, 60.22, 57.21, 54.77]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	20.85	8.34	[57.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 73.27, 42.37, 30.09, 24.1, 23.35, 22.56, 19.91, 20.85]	[57.92, 5.63, 6.05, 6.02, 6.02, 6.87, 7.52, 7.34, 8.34]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	2	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
5.23	6.07	5.56	[27.03, 9.66, 9.65, 7.53, 7.51, 7.41, 7.41, 7.41, 5.23]	[nan, 0.8, 0.53, 6.4, 4.85, 4.13, 3.44, 2.97, 6.07]	[27.03, 8.98, 8.35, 7.3, 6.85, 6.44, 6.09, 5.77, 5.56]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	38.49	15.39	[90.28, 2.9, 0.42, 0.1, 0.01, 0.0, 0.0, 0.0, 0.0]	[nan, 84.4, 66.97, 42.22, 42.37, 41.35, 39.74, 36.17, 38.49]	[90.28, 9.18, 9.93, 8.53, 10.6, 12.16, 13.25, 13.33, 15.39]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	-1	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.9	3.83	2.07	[6.57, 2.44, 1.79, 1.68, 1.68, 1.6, 1.57, 1.42, 0.9]	[nan, 9.67, 8.03, 7.25, 5.43, 4.64, 3.99, 3.61, 3.83]	[6.57, 3.0, 2.69, 2.79, 2.61, 2.5, 2.38, 2.22, 2.07]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	-1	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	43.2	17.28	[91.11, 4.81, 0.32, 0.29, 0.08, 0.0, 0.0, 0.0, 0.0]	[nan, 88.47, 71.87, 50.22, 49.47, 47.27, 45.98, 40.14, 43.2]	[91.11, 11.24, 10.54, 10.27, 12.43, 13.9, 15.33, 14.79, 17.28]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	18.95	7.58	[48.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 43.8, 30.0, 20.0, 16.4, 14.2, 16.9, 17.03, 18.95]	[48.54, 3.37, 4.29, 4.0, 4.1, 4.18, 5.63, 6.27, 7.58]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
12.62	17.6	14.61	[44.29, 19.25, 19.23, 18.23, 18.23, 18.1, 17.98, 17.05, 12.62]	[nan, 39.8, 25.3, 19.07, 15.15, 12.48, 14.37, 15.03, 17.6]	[44.29, 20.83, 20.1, 18.4, 17.46, 16.45, 16.78, 16.31, 14.61]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	37.78	15.11	[91.24, 3.02, 0.38, 0.38, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 82.87, 64.7, 44.53, 41.13, 40.43, 38.81, 34.54, 37.78]	[91.24, 9.16, 9.57, 9.21, 10.28, 11.89, 12.94, 12.73, 15.11]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
12.62	17.6	14.61	[48.06, 19.25, 19.23, 18.23, 18.23, 18.1, 17.98, 17.05, 12.62]	[nan, 39.8, 25.3, 19.07, 15.15, 12.48, 14.37, 15.03, 17.6]	[48.06, 20.83, 20.1, 18.4, 17.46, 16.45, 16.78, 16.31, 14.61]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
5.66	2.58	4.43	[19.94, 7.47, 7.47, 7.41, 7.41, 7.38, 7.38, 7.38, 5.66]	[nan, 0.0, 0.0, 0.73, 0.62, 0.53, 0.44, 0.38, 2.58]	[19.94, 6.9, 6.4, 6.07, 5.71, 5.36, 5.07, 4.8, 4.43]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	37.98	15.19	[89.83, 3.08, 0.2, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 83.27, 64.23, 44.06, 42.5, 41.44, 40.8, 35.85, 37.98]	[89.83, 9.25, 9.35, 8.85, 10.62, 12.19, 13.6, 13.21, 15.19]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	-1	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
26.58	7.76	19.05	[57.23, 30.58, 30.58, 30.48, 30.48, 30.45, 30.45, 30.37, 26.58]	[nan, 11.67, 5.83, 7.04, 5.33, 4.92, 4.1, 3.41, 7.76]	[57.23, 29.12, 27.04, 25.79, 24.19, 22.94, 21.67, 20.44, 19.05]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
7.76	2.58	5.68	[29.11, 9.51, 9.51, 9.51, 9.51, 9.51, 9.51, 9.51, 7.76]	[nan, 0.0, 0.0, 0.18, 0.13, 0.11, 0.09, 0.08, 2.58]	[29.11, 8.78, 8.15, 7.64, 7.16, 6.74, 6.37, 6.03, 5.68]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
12.62	17.6	14.61	[25.6, 19.25, 19.23, 18.23, 18.23, 18.1, 17.98, 17.05, 12.62]	[nan, 39.8, 25.3, 19.07, 15.15, 12.48, 14.37, 15.03, 17.6]	[25.6, 20.83, 20.1, 18.4, 17.46, 16.45, 16.78, 16.31, 14.61]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	21.01	8.4	[45.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 77.33, 43.63, 27.49, 22.18, 21.68, 20.01, 18.89, 21.01]	[45.15, 5.95, 6.23, 5.5, 5.54, 6.38, 6.67, 6.96, 8.4]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	38.06	15.22	[89.78, 2.02, 0.15, 0.13, 0.03, 0.01, 0.0, 0.0, 0.0]	[nan, 85.13, 65.5, 42.49, 40.02, 40.89, 39.91, 35.6, 38.06]	[89.78, 8.41, 9.49, 8.6, 10.02, 12.03, 13.3, 13.12, 15.22]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	15.6	6.24	[37.34, 0.6, 0.34, 0.34, 0.16, 0.0, 0.0, 0.0, 0.0]	[nan, 65.33, 36.53, 25.76, 21.52, 18.28, 16.08, 14.49, 15.6]	[37.34, 5.58, 5.51, 5.43, 5.49, 5.38, 5.36, 5.34, 6.24]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	32.84	13.14	[83.66, 0.38, 0.17, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 87.0, 60.27, 37.27, 33.83, 35.08, 34.97, 31.19, 32.84]	[83.66, 7.05, 8.76, 7.59, 8.46, 10.32, 11.65, 11.49, 13.14]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	39.85	15.94	[87.88, 0.98, 0.03, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 87.67, 68.03, 42.22, 39.55, 40.45, 40.73, 37.64, 39.85]	[87.88, 7.65, 9.75, 8.45, 9.88, 11.9, 13.58, 13.87, 15.94]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
